species	region	tot.records
Dahlia_coccinea	0.854453294713975	1381
Dahlia_pinnata	0.453389830508475	472
Dahlia_sorensenii	0.637931034482759	58
Dahlia_sherffii	0.934426229508197	61
Dahlia_australis	0.953125	64
Dahlia_imperialis	0.840909090909091	44
Dahlia_tenuicaulis	0.925925925925926	81
Dahlia_rudis	0.878048780487805	41
Dahlia_apiculata	0.434782608695652	23
Dahlia_merckii	0.727272727272727	220
Dahlia_scapigeroides	0.428571428571429	14
Thelesperma_filifolium	0.03886925795053	283
Thelesperma_subnudum	0	3
Thelesperma_megapotamicum	0.0224719101123595	356
Coreocarpus_congregatus	1	10
Coreocarpus_parthenioides	0.111801242236025	161
Coreocarpus_sonoranus	0.166666666666667	66
Coreocarpus_arizonicus	0	2
Coreocarpus_dissectus	0.157894736842105	38
Hidalgoa_ternata	0.995145631067961	206
Chrysanthellum_indicum	0.931899641577061	279
Dicranocarpus_parviflorus	0.194117647058824	170
Ericentrodea_corazonensis	1	14
Ericentrodea_decomposita	1	2
Glossogyne_tenuifolia	0.75	12
Goldmanella_sarmentosa	1	59
Henricksonia_mexicana	0	9
Heterosperma_diversifolium	0.833333333333333	24
Heterosperma_pinnatum	0.598051157125457	821
Oparanthus_teikiteetinii	1	3
Selleophytum_buchii	1	6
Diodontium_filifolium	1	10
Trioncinia_retroflexa	1	17
Glossocardia_bidens	0.0558206106870229	2096
Coreopsis_douglasii	0	26
Coreopsis_bigelovii	0	136
Coreopsis_gigantea	0	83
Coreopsis_maritima	0	43
Coreopsis_stillmanii	0	3
Coreopsis_insularis	1	1
Bidens_amplectens	1	2
Bidens_asymmetrica	1	1
Bidens_campylotheca	0.217391304347826	23
Bidens_cervicata	1	4
Bidens_forbesii	1	3
Bidens_macrocarpa	1	2
Bidens_menziesii	1	7
Bidens_micrantha	1	15
Bidens_pachyloma	1	2
Bidens_schimperi	0.923076923076923	13
Bidens_torta	1	2
Bidens_valida	1	5
Bidens_wiebkei	1	2
Bidens_trichosperma	0	45
Bidens_setigera	0.75	4
Bidens_prestinaria	1	2
Bidens_discoidea	0	93
Bidens_aristosa	0.011441647597254	437
Bidens_bipinnata	0.485350318471338	785
Bidens_frondosa	0.00065252854812398	3065
Bidens_laevis	0.126582278481013	158
Bidens_amplissima	0	40
Bidens_beckii	0	77
Bidens_cernua	0.00120554550934298	21567
Bidens_conjuncta	1	8
Bidens_populifolia	1	1
Bidens_mauiensis	1	2
Bidens_sandvicensis	1	9
Bidens_hillebrandiana	1	1
Bidens_cosmoides	1	7
Bidens_pilosa	0.497088186356073	14424
Bidens_andicola	0.918518518518519	270
Bidens_reptans	1	26
Bidens_boquetiensis	1	10
Bidens_segetum	1	27
Bidens_parviflora	0	34
Bidens_biternata	0.467924528301887	265
Bidens_tripartita	0.00279977601791857	12501
Bidens_aurea	0.573333333333333	825
Bidens_polylepis	0	56
Bidens_edentula	1	3
Bidens_hintonii	0.944444444444444	18
Bidens_cronquistii	0.833333333333333	6
Bidens_cordylocarpa	0.923076923076923	26
Bidens_squarrosa	0.976744186046512	688
Bidens_mitis	0	34
Bidens_bipontina	0.6	5
Bidens_cynapiifolia	0.959349593495935	123
Amauria_rotundifolia	0.010752688172043	93
Eutetras_palmeri	0.4	50
Galeana_pratensis	0.985815602836879	564
Pericome_caudata	0.148936170212766	94
Villanova_achilleoides	1	1
Villanova_oppositifolia	1	2
Perityle_emoryi	0.0182166826462128	1043
Perityle_incana	0	14
Perityle_megalocephala	0	66
Perityle_montana	1	11
Galinsoga_quadriradiata	0.0687483066919534	14764
Galinsoga_parviflora	0.121702127659574	9400
Polymnia_sonchifolia	0.764705882352941	34
Smallanthus_macroscyphus	0.923076923076923	13
Smallanthus_parviceps	0.875	8
Smallanthus_pyramidalis	1	31
Smallanthus_maculatus	0.976237623762376	505
Smallanthus_connatus	0.761904761904762	63
Smallanthus_fruticosus	0.958333333333333	24
Smallanthus_jelskii	1	3
Smallanthus_meridensis	1	1
Smallanthus_microcephalus	1	4
Smallanthus_oaxacanus	0.985074626865672	67
Polymnia_quichensis	1	13
Smallanthus_riparius	0.967741935483871	31
Smallanthus_siegesbeckius	1	11
Smallanthus_uvedalia	0.13953488372093	172
Ichthyothere_mollis	1	20
Ichthyothere_integrifolia	1	8
Ichthyothere_granvillei	1	16
Ichthyothere_latifolia	1	40
Ichthyothere_macdanielii	1	1
Ichthyothere_rufa	1	19
Ichthyothere_scandens	0.966101694915254	59
Ichthyothere_terminalis	0.767441860465116	43
Acanthospermum_hispidum	0.822947576656775	1011
Acanthospermum_australe	0.798214285714286	560
Acanthospermum_microcarpum	0.857142857142857	14
Alloispermum_scabrifolium	1	72
Coespeletia_spicata	1	24
Coespeletia_thyrsiformis	1	14
Coespeletia_moritziana	1	62
Coespeletia_timotensis	1	62
Milleria_quinqueflora	0.984231274638633	761
Rumfordia_floribunda	0.993220338983051	295
Rumfordia_guatemalensis	0.983870967741935	62
Rumfordia_penninervis	1	14
Rumfordia_revealii	1	17
Sigesbeckia_flosculosa	0.125	8
Sigesbeckia_jorullensis	0.968051118210863	626
Sigesbeckia_orientalis	0.0577701982519719	4691
Tetragonotheca_repanda	0	1
Tridax_procumbens	0.893058918482647	2478
Trigonospermum_annuum	0.923664122137405	131
Trigonospermum_melampodioides	0.995798319327731	238
Axiniphyllum_durangense	1	15
Carramboa_badilloi	1	2
Carramboa_rodriguezii	1	11
Carramboa_tachirensis	1	7
Carramboa_trujillensis	1	5
Espeletia_annemariana	1	10
Espeletia_arbelaezii	1	19
Espeletia_argentea	1	116
Espeletia_aristeguietana	1	3
Espeletia_barclayana	1	46
Espeletia_boyacensis	1	77
Espeletia_brachyaxiantha	1	29
Espeletia_brassicoidea	1	21
Espeletia_cayetana	1	7
Espeletia_chocontana	1	24
Espeletia_cleefii	1	20
Espeletia_conglomerata	1	23
Espeletia_curialensis	1	6
Espeletia_discoidea	1	6
Espeletia_dugandii	1	8
Espeletia_episcopalis	1	2
Espeletia_estanislana	1	3
Espeletia_formosa	1	1
Espeletia_frontinoensis	1	26
Espeletia_grandiflora	1	80
Espeletia_hartwegiana	1	10
Espeletia_jajoensis	1	9
Espeletia_killipii	1	49
Espeletia_lopezii	1	52
Espeletia_marthae	1	4
Espeletia_jaramilloi	1	4
Espeletia_congestiflora	1	42
Espeletia_murilloi	1	63
Espeletia_nemekenei	1	12
Espeletia_occidentalis	1	29
Espeletia_paipana	1	2
Espeletia_praefrontina	1	3
Espeletia_rositae	1	8
Espeletia_schultesiana	1	10
Espeletia_semiglobulata	1	12
Espeletia_summapacis	1	13
Espeletiopsis_bogotensis	1	2
Espeletia_incana	1	15
Espeletia_tunjana	1	36
Espeletia_ulotricha	1	8
Espeletia_uribei	1	28
Espeletia_weddellii	1	2
Espeletia_pycnophylla	1	122
Espeletia_schultzii	1	145
Espeletiopsis_angustifolia	1	16
Espeletiopsis_caldasii	1	4
Espeletiopsis_colombiana	1	25
Espeletiopsis_corymbosa	1	98
Espeletiopsis_garciae	1	22
Espeletiopsis_guacharaca	1	16
Espeletiopsis_insignis	1	3
Espeletiopsis_muiska	1	32
Espeletiopsis_petiolata	1	10
Espeletiopsis_pleiochasia	1	22
Espeletiopsis_purpurascens	1	7
Espeletiopsis_santanderensis	1	25
Espeletiopsis_sclerophylla	1	6
Espeletiopsis_cristalinensis	1	7
Espeletiopsis_funckii	1	6
Espeletiopsis_pannosa	1	30
Libanothamnus_arboreus	0.8	5
Libanothamnus_griffinii	1	6
Libanothamnus_lucidus	1	4
Libanothamnus_occultus	1	24
Libanothamnus_neriifolius	0.985507246376812	69
Libanothamnus_parvulus	1	2
Libanothamnus_tamanus	1	6
Paramiflos_glandulosus	1	56
Ruilopezia_cardonae	1	3
Ruilopezia_emmanuelis	1	10
Ruilopezia_floccosa	1	14
Ruilopezia_jabonensis	1	5
Ruilopezia_josephensis	1	3
Ruilopezia_leucactina	1	1
Ruilopezia_paltonioides	1	16
Ruilopezia_atropurpurea	1	48
Ruilopezia_marcescens	1	43
Ruilopezia_ruizii	1	16
Tamania_chardonii	1	22
Melampodium_divaricatum	0.979259259259259	2025
Melampodium_montanum	0.983402489626556	241
Melampodium_aureum	0.902439024390244	41
Melampodium_longipilum	0.71	200
Melampodium_diffusum	1	47
Melampodium_americanum	0.975806451612903	372
Melampodium_pilosum	0.9875	80
Melampodium_linearilobum	0.951754385964912	228
Melampodium_longipes	0.972972972972973	37
Melampodium_glabribracteatum	1	3
Melampodium_pringlei	0.8	10
Melampodium_nayaritense	0.954545454545455	22
Melampodium_strigosum	0.577586206896552	116
Melampodium_longicorne	0.818181818181818	44
Melampodium_leucanthum	0.0237226277372263	548
Melampodium_argophyllum	0.157894736842105	38
Melampodium_cinereum	0.0563380281690141	142
Melampodium_mayfieldii	1	9
Melampodium_rosei	0.985294117647059	68
Melampodium_tenellum	0.911504424778761	113
Melampodium_sinuatum	0.692307692307692	13
Melampodium_appendiculatum	0.931034482758621	87
Melampodium_cupulatum	0.571428571428571	49
Melampodium_nutans	0.984848484848485	66
Melampodium_glabrum	0.887096774193548	62
Melampodium_perfoliatum	0.881962864721485	754
Melampodium_dicoelocarpum	1	58
Melampodium_tepicense	0.986111111111111	72
Melampodium_sinaloense	1	9
Melampodium_costaricense	1	62
Melampodium_northingtonii	1	6
Melampodium_bibracteatum	0.734939759036145	83
Melampodium_repens	0.922222222222222	90
Melampodium_paniculatum	0.993827160493827	162
Melampodium_longifolium	0.645569620253165	79
Melampodium_mimulifolium	0.916666666666667	12
Melampodium_microcephalum	0.996951219512195	328
Melampodium_gracile	0.983651226158038	367
Melampodium_moctezumum	0	2
Osmadenia_tenella	0	226
Blepharipappus_scaber	0	302
Guardiola_tulocarpus	0.995192307692308	208
Guardiola_platyphylla	0.865671641791045	67
Guardiola_rosei	0.983471074380165	121
Calycadenia_fremontii	0	154
Calycadenia_hooveri	0	11
Calycadenia_mollis	0	51
Calycadenia_multiglandulosa	0	215
Calycadenia_oppositifolia	0	103
Calycadenia_pauciflora	0	97
Calycadenia_spicata	0	35
Calycadenia_truncata	0	233
Calycadenia_villosa	0	72
Hemizonia_perennis	0	8
Layia_glandulosa	0	1108
Lagophylla_glandulosa	0	106
Layia_chrysanthemoides	0	137
Layia_pentachaeta	0	162
Layia_septentrionalis	0	74
Argyroxiphium_grayanum	1	3
Argyroxiphium_kauense	1	2
Dubautia_paleata	1	2
Dubautia_plantaginea	1	8
Dubautia_pauciflorula	1	1
Dubautia_laevigata	1	2
Dubautia_latifolia	1	4
Dubautia_herbstobatae	1	1
Dubautia_microcephala	1	1
Dubautia_knudsenii	1	5
Dubautia_sherffiana	1	2
Dubautia_imbricata	1	2
Anisocarpus_madioides	0	265
Raillardella_argentea	0	190
Lagophylla_ramosissima	0	552
Lagophylla_minor	0	92
Holozonia_filipes	0	57
Layia_heterotricha	0	114
Layia_munzii	0	38
Layia_gaillardioides	0	88
Hemizonella_minima	0	434
Achyrachaena_mollis	0	532
Madia_sativa	0.00268817204301075	372
Hemizonia_congesta	0	673
Holocarpha_virgata	0	240
Holocarpha_heermannii	0	152
Hemizonia_fasciculata	0	604
Deinandra_conjugens	0	34
Hemizonia_floribunda	0	33
Deinandra_arida	0	34
Deinandra_minthornii	0	46
Deinandra_clementina	0	21
Deinandra_martirensis	0	11
Deinandra_greeneana	0	30
Deinandra_palmeri	0	13
Deinandra_frutescens	0	6
Deinandra_mohavensis	0	111
Hemizonia_paniculata	0	130
Deinandra_increscens	0	95
Deinandra_corymbosa	0	137
Hemizonia_kelloggii	0	148
Deinandra_pallida	0	130
Deinandra_halliana	0	24
Deinandra_pentactis	0	22
Deinandra_lobbii	0	47
Deinandra_bacigalupii	0	5
Layia_hieracioides	0	101
Blepharizonia_laxa	0	57
Blepharizonia_plumosa	0	30
Madia_elegans	0	1021
Dubautia_arborea	1	3
Dubautia_ciliolata	1	12
Dubautia_laxa	1	18
Dubautia_linearis	1	6
Dubautia_menziesii	1	9
Dubautia_platyphylla	1	5
Dubautia_reticulata	1	3
Dubautia_scabra	1	19
Dubautia_waianapanapaensis	1	3
Argyroxiphium_sandwicense	1	36
Arnica_lanceolata	0	215
Arnica_latifolia	0	479
Arnica_mollis	0	714
Arnica_lonchophylla	0	87
Arnica_gracilis	0	62
Arnica_chamissonis	0	671
Arnica_parryi	0	198
Arnica_discoidea	0	315
Arnica_nevadensis	0	131
Arnica_montana	5.19723507094226e-05	19241
Arnica_longifolia	0	185
Arnica_cernua	0	86
Arnica_unalaschcensis	0	6
Arnica_dealbata	0	101
Arnica_mallotopus	0	25
Arnica_cordifolia	0	884
Hulsea_californica	0	71
Hulsea_vestita	0	473
Eatonella_nivea	0	34
Eriophyllum_lanatum	0	2654
Eriophyllum_stoechadifolium	0	269
Pseudobahia_bahiifolia	0	11
Pseudobahia_peirsonii	0	44
Syntrichopappus_fremontii	0	274
Eriophyllum_congdonii	0	16
Amblyopappus_pusillus	0	224
Monolopia_gracilens	0	75
Monolopia_major	0	86
Monolopia_congdonii	0	72
Constancea_nevinii	0	11
Baeriopsis_guadalupensis	0	11
Lasthenia_glabrata	0	1127
Lasthenia_leptalea	0	25
Lasthenia_debilis	0	37
Lasthenia_microglossa	0	90
Lasthenia_chrysantha	0	22
Lasthenia_ferrisiae	0	74
Lasthenia_kunthii	0	5
Lasthenia_burkei	0	34
Lasthenia_conjugens	0	44
Lasthenia_fremontii	0	220
Lasthenia_coronaria	0	298
Lasthenia_maritima	0	5
Lasthenia_minor	0	153
Lasthenia_platycarpha	0	55
Lasthenia_glaberrima	0	182
Lasthenia_gracilis	0	935
Venegasia_carpesioides	0	413
Flaveria_pringlei	0.708333333333333	96
Flaveria_cronquistii	0.513513513513513	37
Flaveria_robusta	1	34
Flaveria_campestris	0.296296296296296	27
Flaveria_floridana	0	2
Flaveria_oppositifolia	0.270676691729323	133
Flaveria_pubescens	0.217391304347826	23
Flaveria_brownii	0.5	2
Flaveria_linearis	0.811764705882353	85
Flaveria_chlorifolia	0	2
Flaveria_anomala	0.175182481751825	137
Flaveria_sonorensis	1	7
Flaveria_ramosissima	0.708333333333333	48
Flaveria_palmeri	0.236842105263158	38
Flaveria_vaginata	1	12
Flaveria_kochiana	1	2
Flaveria_bidentis	0.392857142857143	28
Flaveria_trinervia	0.604678362573099	855
Tagetes_filifolia	0.951508620689655	928
Tagetes_foetidissima	0.914438502673797	374
Tagetes_patula	0.252559726962457	586
Tagetes_subulata	0.940845070422535	355
Tagetes_parryi	0.8	45
Tagetes_laxa	0.789473684210526	19
Tagetes_moorei	0.5	6
Tagetes_multiflora	0.821917808219178	73
Tagetes_erecta	0.795013850415512	1444
Tagetes_lucida	0.764705882352941	187
Tagetes_campanulata	0.375	8
Tagetes_minuta	0.223383409536251	1531
Tagetes_palmeri	0.963636363636364	55
Tagetes_pringlei	0.894736842105263	95
Coulterella_capitata	0.0487804878048781	41
Jaumea_carnosa	0	261
Thymophylla_pentachaeta	0.162048698572628	1191
Dyssodia_tenuiloba	0.333333333333333	24
Thymophylla_setifolia	0.293959731543624	745
Adenopappus_persicifolius	0.8	5
Adenophyllum_cooperi	0.604651162790698	1032
Adenophyllum_porophyllum	0.736406619385343	846
Adenophyllum_glandulosum	0.938053097345133	113
Boeberastrum_anthemidifolium	0.0466666666666667	150
Boeberoides_grandiflora	0.977777777777778	45
Chrysactinia_mexicana	0.412078152753108	563
Chrysactinia_pinnata	0.509615384615385	104
Comaclinium_montanum	1	123
Dysodiopsis_tagetoides	0	21
Dyssodia_papposa	0.334019204389575	1458
Gymnolaena_chiapasana	0.933333333333333	15
Gymnolaena_oaxacana	0.613636363636364	88
Hydropectis_aquatica	0.727272727272727	11
Hydropectis_stevensii	0.3	10
Leucactinia_bracteata	0.333333333333333	33
Nicolletia_edwardsii	0.0676691729323308	133
Nicolletia_occidentalis	0	166
Nicolletia_trifida	0	145
Porophyllum_amplexicaule	0.1	20
Porophyllum_angustissimum	0.983333333333333	60
Porophyllum_calcicola	0.986301369863014	73
Porophyllum_coloratum	0.67948717948718	234
Porophyllum_filiforme	0.4	5
Porophyllum_greggii	0	3
Porophyllum_lanceolatum	0.801369863013699	146
Porophyllum_leiocarpum	0.00959232613908873	417
Porophyllum_lindenii	1	52
Porophyllum_pausodynum	0	40
Porophyllum_ruderale	0.6210407239819	1768
Porophyllum_scoparium	0.304878048780488	246
Porophyllum_viridiflorum	0.961267605633803	284
Porophyllum_zimapanum	0.666666666666667	3
Porophyllum_linifolium	0.583333333333333	24
Porophyllum_maritimum	0.391304347826087	23
Porophyllum_gracile	0.0721649484536082	776
Porophyllum_linaria	0.625	408
Strotheria_gypsophila	0.103448275862069	29
Urbinella_palmeri	0.866666666666667	45
Harnackia_bisecta	1	1
Lescaillea_equisetiformis	1	3
Clappia_suaedifolia	0.0769230769230769	13
Haploesthes_greggii	0.142857142857143	77
Jamesianthus_alabamensis	0	10
Oxypappus_scaber	0.983240223463687	179
Pseudoclappia_arenaria	0	9
Sartwellia_mexicana	0	13
Sartwellia_flaveriae	0.0267857142857143	112
Varilla_mexicana	0.0657894736842105	76
Varilla_texana	0	24
Bajacalia_tridentata	1	3
Pectis_barberi	0.875	16
Pectis_berlandieri	0.727272727272727	11
Pectis_bonplandiana	0.972222222222222	36
Pectis_capillipes	1	3
Pectis_carthusianorum	1	1
Pectis_cubensis	1	2
Pectis_cylindrica	0.206896551724138	29
Pectis_decemcarinata	1	28
Pectis_elongata	0.946236559139785	93
Pectis_filipes	0.269662921348315	89
Pectis_glaucescens	0.625	8
Pectis_haenkeana	0.779220779220779	77
Pectis_humifusa	0.916666666666667	12
Pectis_imberbis	0.75	8
Pectis_incisifolia	0	17
Pectis_latisquama	0.857142857142857	7
Pectis_linearifolia	0	9
Pectis_linearis	1	2
Pectis_multiceps	0.625	8
Pectis_multiflosculosa	0.995475113122172	221
Pectis_multiseta	0.363636363636364	99
Pectis_odorata	0.857142857142857	63
Pectis_oligocephala	0.290322580645161	31
Pectis_papposa	0.0586370839936609	631
Critonia_portoricensis	1	21
Pectis_pringlei	0.0285714285714286	35
Pectis_propetes	0.777777777777778	9
Pectis_ciliaris	1	10
Pectis_purpurea	0.65	20
Pectis_sessiliflora	0.666666666666667	24
Pectis_sinaloensis	0.857142857142857	14
Pectis_tenuicaulis	1	9
Pectis_tenuifolia	0	2
Pectis_vollmeri	0	22
Pectis_stella	1	4
Pectis_graveolens	1	4
Pectis_brevipedunculata	0.333333333333333	3
Pectis_arida	1	3
Pectis_exserta	1	78
Pectis_uniaristata	0.964788732394366	142
Pectis_saturejoides	0.963636363636364	110
Pectis_repens	0.972222222222222	36
Pectis_longipes	0.428571428571429	21
Pectis_linifolia	0.61038961038961	77
Pectis_leavenworthii	0.933333333333333	15
Pectis_diffusa	0.95	20
Pectis_luckoviae	1	8
Pectis_holochaeta	1	14
Pectis_exilis	1	15
Pectis_liebmannii	0.75	4
Pectis_angustifolia	0.062992125984252	254
Pectis_depressa	0.666666666666667	3
Pectis_stenophylla	0.886792452830189	53
Pectis_vandevenderi	1	12
Pectis_prostrata	0.641509433962264	53
Pectis_coulteri	0.517241379310345	58
Polymnia_johnbeckii	0	1
Polymnia_laevigata	0	6
Polymnia_canadensis	0	157
Polymnia_cossatotensis	0	5
Chaenactis_douglasii	0	962
Dimeresia_howellii	0.0172413793103448	58
Orochaenactis_thysanocarpha	0	88
Chaenactis_macrantha	0.00588235294117647	170
Chaenactis_santolinoides	0	209
Neurolaena_lobata	0.996884735202492	321
Bahia_ambrosioides	0	20
Holoschkuhria_tetramera	1	5
Hymenothrix_loomisii	0	12
Hymenothrix_palmeri	0.807692307692308	52
Schkuhria_schkuhrioides	0.496124031007752	129
Florestina_latifolia	0.97979797979798	99
Florestina_liebmannii	0.909090909090909	11
Florestina_lobata	1	45
Florestina_pedata	0.734866828087167	826
Florestina_purpurea	0.531914893617021	47
Florestina_simplicifolia	0.289256198347107	121
Palafoxia_feayi	0	25
Palafoxia_sphacelata	0	189
Loxothysanus_sinuatus	0.981735159817352	219
Hymenopappus_filifolius	0	454
Hymenopappus_artemisiifolius	0	56
Psathyrotopsis_hintoniorum	0.625	16
Peucephyllum_schottii	0	499
Palafoxia_arida	0.0050125313283208	399
Palafoxia_texana	0.315789473684211	209
Florestina_platyphylla	1	51
Florestina_tripteris	0.232283464566929	254
Schkuhria_pinnata	0.60377358490566	53
Hymenothrix_wislizeni	0.229166666666667	48
Hymenothrix_wrightii	0.225806451612903	62
Bahia_dissecta	0.0606060606060606	33
Platyschkuhria_integrifolia	0	20
Achyropappus_anthemoides	0.676767676767677	99
Chamaechaenactis_scaposa	0	15
Bartlettia_scaposa	0.0434782608695652	23
Hypericophyllum_angolense	1	16
Chaetymenia_peduncularis	1	99
Espejoa_mexicana	0.99009900990099	101
Chromolaena_borinquensis	1	3
Chromolaena_squalida	0.981072555205047	317
Chromolaena_collina	0.968342644320298	537
Chromolaena_stachyophylla	0.903614457831325	83
Chromolaena_horminoides	0.86144578313253	166
Chromolaena_odorata	0.963402889245586	3115
Eupatorium_fortunei	0.549019607843137	51
Eupatorium_chinense	0.421800947867299	422
Eupatorium_lancifolium	1	1
Eupatorium_hyssopifolium	0.0264550264550265	189
Ageratina_altissima	0.00414593698175788	1206
Eupatorium_godfreyanum	0.2	5
Eupatorium_rotundifolium	0.1875	16
Eupatorium_pilosum	0	101
Eupatorium_cuneifolium	0	8
Eupatorium_mohrii	0	54
Eupatorium_leucolepis	0.25	4
Eupatorium_mikanioides	0	3
Eupatorium_perfoliatum	0.0028735632183908	696
Eupatorium_resinosum	0	5
Eupatorium_formosanum	0.993197278911565	147
Eupatorium_cannabinum	0.00359423031449515	42290
Eupatorium_makinoi	0.0277777777777778	252
Eupatorium_tashiroi	1	106
Eupatorium_variabile	1	4
Eupatorium_capillifolium	0.0909090909090909	220
Eupatorium_leptophyllum	0	18
Eupatorium_serotinum	0.0469387755102041	490
Eupatorium_sessilifolium	0	111
Eupatorium_compositifolium	0.025	40
Eupatorium_semiserratum	0.0222222222222222	45
Ageratum_houstonianum	0.774912075029308	2559
Ageratum_fastigiatum	0.977272727272727	176
Chromolaena_corymbosa	0.914089347079038	291
Ageratina_riparia	0.0516647531572905	871
Ageratina_wrightii	0.416666666666667	108
Ageratina_hyssopina	0.692307692307692	26
Ageratina_ligustrina	0.947683109118087	669
Ageratina_glechonophylla	0.865079365079365	126
Ageratina_adenophora	0.0427718832891247	3016
Phanerostylis_glutinosa	0.625	24
Phanerostylis_pedunculosa	0.927083333333333	96
Phanerostylis_nesomii	0.958333333333333	24
Phanerostylis_hintoniorum	0.92	25
Phanerostylis_coahuilensis	0.791666666666667	24
Brickellia_laccata	0.333333333333333	3
Brickellia_glutinosa	0.5	2
Brickellia_veronicaefolia	0.54043392504931	507
Brickellia_atractyloides	0	158
Brickellia_greenei	0	80
Brickellia_frutescens	0	82
Barroetea_pavonii	0.970588235294118	34
Barroetea_laxiflora	0.888888888888889	9
Barroetea_subuligera	0.6	115
Brickellia_sonorana	1	36
Brickellia_grandiflora	0.220064724919094	309
Brickellia_urolepis	0.375	24
Brickellia_magnifica	0.933333333333333	15
Brickellia_monocephala	0.846153846153846	52
Brickellia_megaphylla	0.1	20
Brickellia_simplex	0.775510204081633	49
Brickellia_odontophylla	0.8	15
Brickellia_hymenochlaena	0.8	20
Brickellia_nutanticeps	0.925531914893617	94
Brickellia_jaliscensis	1	27
Brickellia_lewisii	1	5
Brickellia_cylindracea	0.222222222222222	9
Brickellia_brachyphylla	0	13
Brickellia_lemmonii	0.472222222222222	36
Critonia_peninsularis	0.659574468085106	47
Brickellia_worthingtonii	1	8
Brickellia_pringlei	0.942857142857143	35
Brickellia_oliganthes	0.861538461538462	65
Brickellia_orizabaensis	1	17
Brickellia_argyrolepis	1	73
Brickellia_pendula	0.856060606060606	132
Brickellia_cavanillesii	0.900990099009901	101
Brickellia_wislizeni	0.448275862068966	29
Brickellia_wendtii	0.333333333333333	6
Brickellia_lanata	0.895522388059702	67
Brickellia_glandulosa	0.900826446280992	121
Brickellia_cuspidata	1	46
Brickellia_oligadenia	1	13
Brickellia_glomerata	1	13
Brickellia_tomentella	0.803921568627451	51
Brickellia_palmeri	0.5	24
Brickellia_paniculata	0.9375	160
Brickellia_aramberrana	0.4	5
Brickellia_secundiflora	0.70954356846473	482
Brickellia_parvula	0	1
Brickellia_scoparia	0.777777777777778	99
Brickellia_adenolepis	0.888888888888889	9
Brickellia_oreithales	0.928571428571429	42
Brickellia_filipes	1	19
Brickellia_cardiophylla	1	68
Brickellia_coulteri	0.520325203252033	246
